energy,danceability,tempo,valence,loudness,acousticness,speechiness,popularity
0.412,0.825,85.831,0.432,-10.358,0.31,0.123,19
0.621,0.72,114.987,0.566,-9.773,0.676,0.0491,66
0.498,0.329,133.17,0.188,-9.257,0.573,0.0397,26
0.792,0.774,122.062,0.507,-4.021,0.051,0.0523,0
0.913,0.665,100.004,0.439,-2.301,0.000148,0.0461,51
0.621,0.743,90.384,0.865,-10.742,0.465,0.0651,0
0.655,0.58,163.987,0.453,-7.96,0.576,0.095,51
0.517,0.649,119.968,0.185,-5.227,0.54,0.0273,0
0.769,0.557,116.088,0.395,-5.401,0.412,0.0285,57
0.553,0.401,79.144,0.364,-8.263,0.47,0.0337,72
0.547,0.282,151.468,0.133,-8.621,0.03,0.0322,61
0.465,0.383,103.813,0.553,-8.705,0.00171,0.029,38
0.573,0.731,109.928,0.145,-10.059,0.401,0.0544,80
0.372,0.681,91.873,0.476,-8.237,0.64,0.0432,83
0.958,0.417,174.089,0.458,-3.418,0.000738,0.139,63
0.513,0.909,110.015,0.746,-6.997,0.147,0.0432,43
0.208,0.339,98.54,0.288,-16.725,0.396,0.0308,75
0.735,0.363,145.556,0.0721,-3.857,0.0014,0.0428,39
0.703,0.514,157.399,0.356,-6.859,0.0107,0.0298,70
0.768,0.657,75.025,0.759,-4.628,0.108,0.0507,74
0.447,0.858,119.98,0.256,-7.917,0.67,0.0343,63
0.727,0.623,125.975,0.4,-5.57,0.184,0.0562,0
0.0504,0.243,61.783,0.2,-23.171,0.994,0.0477,40
0.201,0.427,105.218,0.0668,-13.044,0.745,0.0317,76
0.996,0.626,112.457,0.36,-1.521,0.0582,0.285,17
0.72,0.581,126.017,0.109,-5.77,0.0014,0.0407,42
0.538,0.582,76.008,0.355,-9.395,0.636,0.0353,51
0.747,0.746,113.932,0.668,-8.217,0.579,0.0353,65
0.447,0.643,91.019,0.676,-6.411,0.0978,0.0256,60
0.718,0.64,92.989,0.735,-5.088,0.0629,0.0649,60
0.662,0.512,180.114,0.472,-6.797,0.0275,0.0439,79
0.485,0.389,175.991,0.249,-8.961,0.7,0.0348,61
0.846,0.679,100.077,0.369,-4.908,0.0964,0.339,38
0.606,0.807,92.988,0.304,-8.871,0.0946,0.0872,0
0.834,0.703,127.944,0.537,-5.491,0.0396,0.0508,57
0.497,0.51,119.261,0.44,-6.353,0.954,0.0367,21
0.528,0.822,108.01,0.518,-7.61,0.423,0.0398,57
0.424,0.439,80.989,0.249,-7.533,0.717,0.0255,37
0.809,0.734,116.024,0.254,-7.264,0.0266,0.0839,74
0.117,0.798,137.83,0.192,-16.003,0.992,0.0723,59
0.789,0.404,154.858,0.159,-4.516,0.0243,0.0566,67
0.337,0.553,102.213,0.664,-10.334,0.818,0.0303,0
0.534,0.701,116.022,0.468,-9.159,0.0251,0.0344,57
0.941,0.467,134.968,0.172,-6.992,0.00276,0.0359,47
0.15,0.433,139.806,0.115,-16.9,0.958,0.0437,0
0.462,0.696,124.377,0.526,-9.152,0.695,0.036,0
0.837,0.756,132.146,0.588,-6.943,0.297,0.051,62
0.673,0.479,151.799,0.747,-4.977,0.000568,0.0531,57
0.914,0.45,174.087,0.424,-0.513,0.0121,0.0376,52
0.731,0.767,114.113,0.444,-3.118,0.356,0.0361,41
0.807,0.644,126.888,0.915,-12.939,0.0631,0.057,3
0.982,0.356,95.754,0.299,-1.574,0.713,0.112,72
0.886,0.763,150.073,0.631,-3.745,0.114,0.258,24
0.953,0.572,127.089,0.912,-3.634,0.00588,0.0608,20
0.27,0.475,145.902,0.748,-10.675,0.786,0.0282,15
0.777,0.562,174.064,0.861,-7.929,0.33,0.0543,47
0.769,0.891,128.006,0.92,-3.926,0.0184,0.133,20
0.892,0.796,120.4,0.965,-8.31,0.00475,0.0333,65
0.789,0.843,125.071,0.571,-2.801,0.0028,0.247,78
0.215,0.743,162.09,0.521,-14.52,0.854,0.0514,44
0.642,0.59,107.356,0.651,-3.87,0.0771,0.122,68
0.355,0.592,133.032,0.499,-14.051,0.478,0.0352,75
0.243,0.636,142.016,0.239,-9.509,0.815,0.04,67
0.881,0.559,134.9,0.653,-4.377,0.000895,0.0758,31
0.786,0.676,125.983,0.483,-4.529,0.197,0.0478,72
0.653,0.451,90.419,0.685,-5.687,0.785,0.0382,37
0.663,0.383,143.992,0.152,-7.054,0.0125,0.0324,42
0.757,0.447,134.987,0.304,-5.832,0.0776,0.0417,40
0.196,0.439,129.581,0.525,-16.093,0.88,0.0601,0
0.745,0.724,97.963,0.528,-4.781,0.467,0.0319,54
0.432,0.362,81.29,0.256,-9.359,0.0882,0.112,68
0.359,0.587,108.371,0.536,-13.472,0.933,0.0664,28
0.549,0.644,90.04,0.167,-5.415,0.0209,0.0285,78
0.257,0.352,167.833,0.49,-13.716,0.473,0.0557,45
0.191,0.546,134.559,0.598,-19.721,0.888,0.0347,22
0.677,0.386,126.602,0.195,-5.83,0.00841,0.0346,72
0.845,0.883,116.004,0.656,-2.069,0.0161,0.0585,66
0.312,0.3,149.921,0.203,-12.083,0.209,0.0294,30
0.858,0.69,91.884,0.755,-4.431,0.189,0.0529,1
0.62,0.67,108.243,0.876,-7.247,0.045,0.0274,46
0.911,0.544,91.033,0.558,-3.681,0.000141,0.0422,71
0.301,0.437,110.409,0.559,-11.153,0.865,0.0397,21
0.661,0.589,141.914,0.452,-7.769,0.637,0.034,38
0.495,0.532,124.936,0.308,-6.662,0.659,0.0343,78
0.347,0.682,82.115,0.694,-16.572,0.145,0.0628,35
0.512,0.655,160.101,0.539,-7.429,0.0506,0.188,44
0.873,0.27,172.442,0.681,-5.298,0.00736,0.0928,36
0.706,0.417,127.884,0.512,-4.652,0.00933,0.0945,65
0.678,0.563,127.883,0.134,-4.717,0.0228,0.0392,66
0.748,0.504,125.889,0.356,-4.124,0.0308,0.062,0
0.799,0.56,174.005,0.661,-3.572,0.362,0.187,49
0.869,0.639,169.801,0.767,-4.024,0.27,0.147,78
0.991,0.292,139.048,0.336,-4.86,8.7e-05,0.152,33
0.597,0.742,100.056,0.121,-9.405,0.297,0.0307,50
0.415,0.74,136.029,0.156,-8.914,0.242,0.0707,71
0.684,0.36,77.15,0.2,-6.457,0.323,0.0308,74
0.887,0.442,146.358,0.637,-5.943,0.0259,0.1,76
0.653,0.703,148.02,0.414,-3.969,0.0543,0.0376,64
0.732,0.583,145.992,0.276,-5.728,0.00312,0.0457,74
0.449,0.684,66.165,0.341,-9.738,0.869,0.611,80
0.241,0.704,140.411,0.661,-13.258,0.625,0.0476,63
0.91,0.454,125.116,0.629,-7.766,0.0866,0.0448,84
0.933,0.626,128.078,0.291,-7.681,0.000165,0.0516,60
0.576,0.743,171.945,0.455,-3.552,0.151,0.076,82
0.288,0.604,81.677,0.701,-14.538,0.653,0.909,23
0.697,0.812,92.03,0.477,-3.441,0.134,0.0694,78
0.481,0.494,146.155,0.174,-8.709,0.227,0.0397,37
0.513,0.576,120.025,0.074,-8.541,0.208,0.0323,52
0.696,0.777,129.026,0.529,-7.809,0.0209,0.166,59
0.849,0.363,170.627,0.429,-7.744,0.0666,0.0554,63
0.861,0.493,109.535,0.583,-2.604,0.000394,0.0341,18
0.542,0.865,91.006,0.68,-3.827,0.118,0.0749,65
0.747,0.499,123.347,0.685,-5.476,0.0187,0.0558,30
0.977,0.198,195.795,0.351,-3.499,0.00131,0.173,66
0.689,0.556,144.843,0.296,-5.778,0.62,0.0373,46
0.346,0.38,117.916,0.358,-14.313,0.648,0.0417,0
0.537,0.726,96.889,0.882,-8.896,0.316,0.114,71
0.574,0.83,143.892,0.538,-6.892,0.281,0.701,67
0.561,0.582,82.969,0.412,-7.068,0.0687,0.0293,46
0.181,0.0999,71.277,0.0922,-17.599,0.94,0.0424,64
0.308,0.527,136.297,0.514,-11.809,0.551,0.0284,64
0.948,0.529,146.024,0.65,-3.527,0.258,0.0474,67
0.841,0.615,126.026,0.316,-5.352,0.0178,0.0416,63
0.91,0.468,163.842,0.694,-3.057,0.12,0.051,70
0.913,0.387,185.957,0.674,-3.761,0.00366,0.0814,67
0.791,0.516,96.921,0.48,-1.927,0.00345,0.0318,72
0.985,0.507,95.0,0.23,-0.181,0.0467,0.192,61
0.886,0.574,123.973,0.555,-2.452,0.00899,0.0945,31
0.77,0.762,177.998,0.631,-2.758,0.138,0.223,81
0.973,0.396,102.664,0.316,-3.268,0.00186,0.077,22
0.862,0.656,98.005,0.814,-6.248,0.618,0.0394,36
0.731,0.484,101.654,0.51,-6.694,0.431,0.0379,82
0.37,0.652,99.894,0.662,-9.922,0.661,0.0604,73
0.935,0.576,104.964,0.169,-6.092,0.000908,0.0623,49
0.437,0.535,105.22,0.127,-9.187,0.669,0.0248,71
0.89,0.589,90.598,0.692,-3.719,0.000481,0.0603,80
0.812,0.486,112.648,0.303,-6.244,0.0106,0.0553,62
0.0715,0.509,119.85,0.0386,-22.005,0.978,0.0362,37
0.0184,0.343,66.526,0.303,-32.656,0.993,0.0444,59
0.405,0.615,132.021,0.223,-9.116,0.789,0.0324,25
0.7,0.857,93.997,0.773,-4.189,0.0411,0.074,73
0.652,0.711,144.084,0.961,-6.504,0.356,0.229,29
0.396,0.285,79.442,0.219,-8.741,0.674,0.0318,64
0.494,0.78,109.987,0.395,-7.973,0.604,0.114,57
0.711,0.778,108.127,0.858,-11.367,0.352,0.0643,0
0.956,0.757,104.921,0.627,-3.277,0.0221,0.131,53
0.71,0.876,98.305,0.724,-12.908,0.0654,0.347,62
0.676,0.66,126.0,0.0883,-10.05,0.0124,0.0343,38
0.464,0.385,137.839,0.15,-6.975,0.452,0.0404,72
0.534,0.673,110.513,0.742,-14.0,0.715,0.0692,0
0.51,0.468,95.703,0.51,-5.944,0.821,0.029,30
0.902,0.404,115.669,0.497,-3.88,0.577,0.0665,74
0.627,0.752,145.963,0.925,-7.835,0.847,0.0722,35
0.907,0.772,119.973,0.783,-2.438,0.136,0.124,86
0.725,0.648,100.192,0.563,-7.064,0.063,0.266,0
0.567,0.373,137.789,0.298,-10.835,0.0236,0.032,69
0.527,0.68,88.958,0.192,-6.748,0.232,0.11,75
0.963,0.554,128.175,0.918,-3.762,0.000244,0.035,76
0.664,0.518,83.953,0.44,-5.168,0.374,0.038,62
0.345,0.338,189.65,0.379,-11.324,0.803,0.0469,30
0.683,0.585,94.502,0.7,-8.86,0.211,0.0298,45
0.805,0.691,142.503,0.866,-6.81,0.59,0.0947,64
0.373,0.471,110.38,0.566,-10.311,0.537,0.0277,35
0.514,0.695,112.797,0.821,-7.974,0.379,0.0386,43
0.801,0.609,122.958,0.202,-8.483,0.0246,0.0694,1
0.475,0.817,121.05,0.736,-5.627,0.356,0.0465,60
0.901,0.623,179.985,0.896,-4.402,0.0785,0.182,69
0.929,0.747,126.005,0.629,-9.855,0.0591,0.0681,13
0.99,0.254,176.089,0.238,-5.143,0.0597,0.139,20
0.887,0.188,161.697,0.538,-6.479,8.08e-05,0.0732,19
0.902,0.668,119.008,0.913,-3.924,0.169,0.0386,71
0.666,0.863,163.908,0.838,-4.158,0.212,0.152,76
0.954,0.407,171.988,0.454,-3.753,0.000629,0.0532,0
0.611,0.714,139.784,0.323,-5.211,0.452,0.34,33
0.608,0.728,102.012,0.307,-5.577,0.2,0.0244,20
0.823,0.528,125.992,0.686,-5.294,0.0202,0.0407,0
0.446,0.743,123.596,0.278,-7.807,0.0039,0.0683,84
0.134,0.778,116.078,0.287,-17.927,0.967,0.0506,71
0.897,0.578,115.491,0.737,-3.906,0.000666,0.0357,67
0.232,0.436,145.978,0.278,-11.736,0.937,0.0324,23
0.777,0.27,204.922,0.752,-7.899,0.000132,0.061,41
0.671,0.644,132.001,0.563,-5.156,0.0225,0.315,70
0.369,0.85,124.988,0.221,-15.336,0.000203,0.145,44
0.541,0.533,144.135,0.335,-7.854,0.217,0.0252,67
0.814,0.698,131.549,0.157,-12.645,0.988,0.9,23
0.854,0.666,125.637,0.803,-5.051,0.179,0.0295,0
0.667,0.785,145.926,0.689,-8.339,0.273,0.184,41
0.555,0.236,80.718,0.325,-7.383,0.0392,0.031,0
0.399,0.312,126.025,0.144,-8.506,0.471,0.0321,70
0.809,0.515,142.011,0.525,-5.817,0.00455,0.0512,66
0.999,0.73,130.015,0.607,-3.721,0.00444,0.059,30
0.633,0.699,159.955,0.534,-6.733,0.397,0.139,62
0.00924,0.457,64.974,0.0642,-29.358,0.991,0.0505,58
0.726,0.636,162.035,0.542,-8.205,0.341,0.0456,66
0.959,0.506,149.842,0.434,-4.853,0.000392,0.0966,57
0.964,0.408,174.0,0.685,-3.61,1.01e-05,0.0474,22
0.572,0.553,135.036,0.168,-6.703,0.000115,0.039,70
0.591,0.294,146.259,0.327,-9.712,0.153,0.038,55
0.89,0.637,127.04,0.962,-2.738,0.0103,0.034,31
0.454,0.42,96.558,0.655,-5.993,0.753,0.0471,46
0.891,0.614,104.012,0.329,-5.98,0.0392,0.0522,38
0.728,0.841,130.049,0.43,-3.37,0.0847,0.0484,84
0.6,0.663,129.991,0.8,-10.87,0.43,0.032,82
0.657,0.728,122.079,0.772,-5.329,0.0696,0.042,64
0.565,0.795,87.925,0.55,-4.457,0.131,0.0948,0
0.0856,0.0847,84.245,0.0764,-24.716,0.964,0.0405,60
0.679,0.538,121.99,0.0888,-4.297,0.191,0.0333,71
0.756,0.704,121.737,0.461,-4.948,0.298,0.448,90
0.427,0.642,82.344,0.404,-8.471,0.871,0.0402,70
0.087,0.162,84.459,0.0378,-21.927,0.95,0.0491,20
0.971,0.748,139.999,0.963,-2.526,0.0669,0.0399,25
0.429,0.392,72.104,0.105,-10.279,0.527,0.0462,76
0.547,0.546,75.385,0.253,-6.722,0.467,0.138,47
0.813,0.814,79.997,0.839,-3.023,0.03,0.0561,75
0.363,0.762,155.286,0.965,-10.393,0.763,0.0415,16
0.76,0.505,106.058,0.244,-6.408,0.000436,0.0414,51
0.767,0.642,94.89,0.199,-11.105,0.0147,0.0872,15
0.109,0.398,119.382,0.306,-13.357,0.831,0.0403,37
0.535,0.791,127.488,0.963,-13.261,0.0749,0.0355,67
0.982,0.356,95.754,0.299,-1.574,0.713,0.112,72
0.84,0.543,124.037,0.394,-5.121,0.00471,0.0499,63
0.359,0.223,73.059,0.193,-7.569,0.845,0.0312,70
0.765,0.533,154.999,0.471,-7.134,0.0117,0.0399,38
0.326,0.411,81.061,0.115,-10.284,0.507,0.0299,23
0.0498,0.432,76.215,0.0589,-17.124,0.994,0.0513,28
0.611,0.82,127.883,0.637,-5.02,0.0766,0.122,69
0.598,0.625,90.078,0.5,-6.6,0.616,0.0373,71
0.695,0.755,128.063,0.493,-5.963,0.0179,0.26,76
0.624,0.607,157.305,0.757,-7.051,0.697,0.0354,66
0.958,0.578,190.012,0.666,-4.567,0.00366,0.0554,32
0.316,0.243,76.29,0.254,-9.152,0.923,0.0295,41
0.781,0.432,139.432,0.197,-4.038,0.041,0.0567,74
0.641,0.778,140.06,0.864,-6.977,0.0105,0.0437,43
0.837,0.563,98.799,0.936,-5.013,0.366,0.0584,26
0.917,0.544,176.068,0.686,-3.403,0.00313,0.259,65
0.83,0.55,94.693,0.887,-4.467,0.53,0.0708,24
0.86,0.624,100.897,0.816,-3.012,0.0704,0.124,2
0.303,0.567,124.949,0.252,-12.481,0.862,0.0351,74
0.976,0.303,88.536,0.193,-3.583,0.00266,0.225,61
0.845,0.423,116.602,0.317,-3.509,0.143,0.0559,72
0.547,0.519,109.451,0.808,-8.076,0.0329,0.0287,21
0.898,0.345,102.463,0.0456,-6.145,0.000507,0.143,47
0.339,0.499,116.269,0.656,-8.929,0.917,0.061,0
0.862,0.7,129.993,0.539,-5.11,0.000846,0.0349,25
0.0401,0.0788,81.67,0.0967,-28.56,0.962,0.0446,62
0.683,0.672,140.057,0.19,-7.759,0.0152,0.0491,53
0.898,0.654,123.996,0.722,-5.964,0.0844,0.0413,0
0.663,0.673,124.002,0.678,-10.026,0.0648,0.0446,62
0.946,0.427,101.305,0.237,-2.188,0.000118,0.0469,74
0.466,0.549,111.91,0.374,-14.512,0.0572,0.0282,10
0.912,0.638,124.997,0.91,-6.194,0.0016,0.0303,26
0.774,0.678,118.58,0.288,-6.505,0.0489,0.0273,0
0.433,0.542,140.939,0.495,-10.47,0.897,0.0305,71
0.776,0.827,118.02,0.786,-7.489,0.106,0.355,3
0.824,0.778,100.024,0.758,-5.892,0.284,0.0707,84
0.639,0.66,173.994,0.75,-5.364,0.129,0.223,63
0.773,0.704,114.714,0.791,-7.454,0.0238,0.119,43
0.894,0.683,100.026,0.911,-4.66,0.534,0.0877,38
0.958,0.697,131.965,0.608,-6.118,0.0186,0.07,18
0.702,0.791,103.646,0.789,-7.333,0.0174,0.0623,66
0.386,0.517,70.135,0.248,-12.004,0.796,0.0288,36
0.538,0.469,196.605,0.886,-13.559,0.305,0.0571,77
0.756,0.802,131.715,0.963,-10.791,0.0843,0.0349,76
0.157,0.579,143.996,0.151,-19.245,0.296,0.0572,45
0.161,0.326,131.952,0.177,-12.798,0.956,0.0366,51
0.702,0.651,124.924,0.539,-7.833,0.0256,0.0876,68
0.8,0.778,137.997,0.585,-3.529,0.254,0.227,73
0.749,0.491,110.091,0.0931,-7.936,0.00264,0.0369,21
0.862,0.645,119.947,0.803,-4.761,0.0933,0.0845,80
0.913,0.556,96.184,0.73,-2.36,0.0193,0.0437,78
0.876,0.623,124.431,0.515,-7.788,0.0189,0.066,67
0.784,0.669,125.993,0.517,-5.603,0.194,0.112,78
0.547,0.62,98.032,0.208,-6.772,0.112,0.0248,70
0.869,0.594,152.113,0.802,-4.995,0.0638,0.0728,66
0.843,0.603,172.676,0.503,-7.597,0.0031,0.0557,78
0.228,0.25,90.001,0.198,-14.186,0.811,0.0364,0
0.56,0.813,118.033,0.287,-5.904,0.108,0.0618,83
0.479,0.733,88.742,0.485,-9.27,0.575,0.301,71
0.43,0.307,145.224,0.305,-11.333,0.288,0.0629,67
0.257,0.968,114.892,0.954,-10.953,0.325,0.0981,60
0.697,0.812,92.03,0.477,-3.441,0.134,0.0694,79
0.364,0.458,154.215,0.3,-13.126,0.467,0.0431,61
0.964,0.525,90.013,0.385,-3.451,0.000328,0.0571,65
0.978,0.333,159.981,0.267,-3.452,0.00236,0.18,37
0.887,0.532,122.511,0.795,-3.757,0.0778,0.0335,85
0.647,0.792,89.029,0.638,-5.447,0.0299,0.334,77
0.469,0.756,138.048,0.617,-9.328,0.159,0.0674,61
0.92,0.564,142.039,0.691,-3.225,0.322,0.235,30
0.807,0.812,136.979,0.4,-3.354,0.11,0.339,71
0.759,0.791,102.382,0.619,-7.378,0.0314,0.129,64
0.345,0.378,76.39,0.257,-11.022,0.464,0.0805,36
0.764,0.679,124.977,0.471,-5.301,0.031,0.0391,70
0.92,0.374,191.014,0.278,-4.653,1.62e-05,0.0501,63
0.797,0.528,143.785,0.751,-7.487,0.000391,0.0485,82
0.995,0.18,116.618,0.0311,-7.597,0.0169,0.174,14
0.826,0.611,128.112,0.363,-3.56,0.00929,0.0368,51
0.911,0.534,93.767,0.624,-3.086,0.15,0.0852,66
0.883,0.771,127.008,0.895,-5.243,0.00596,0.0584,73
0.352,0.638,94.173,0.204,-9.266,0.492,0.0268,71
0.854,0.775,142.077,0.677,-8.555,0.0677,0.0919,13
0.894,0.527,144.983,0.275,-6.221,0.228,0.0736,19
0.266,0.562,88.968,0.493,-14.852,0.928,0.0409,65
0.529,0.6,134.966,0.371,-6.184,0.239,0.0277,68
0.752,0.608,110.107,0.569,-4.954,0.0163,0.0315,62
0.457,0.706,144.962,0.427,-8.667,0.369,0.0597,70
0.319,0.556,135.187,0.294,-8.251,0.893,0.0281,81
0.786,0.518,72.269,0.463,-5.739,0.448,0.0357,64
0.87,0.665,135.018,0.369,-12.887,0.00429,0.0517,11
0.696,0.799,115.067,0.414,-6.621,0.211,0.134,1
0.35,0.537,67.018,0.318,-8.937,0.838,0.0248,65
0.801,0.842,95.881,0.617,-4.167,0.157,0.228,73
0.529,0.543,85.126,0.746,-9.717,0.326,0.0301,67
0.196,0.621,91.15,0.397,-15.446,0.679,0.271,58
0.534,0.566,146.033,0.4,-7.414,0.243,0.0356,58
0.721,0.713,112.356,0.79,-7.212,0.835,0.0917,23
0.535,0.799,126.0,0.0708,-9.103,0.00183,0.0594,43
0.704,0.514,76.972,0.386,-4.724,0.0508,0.0261,64
0.454,0.558,113.12,0.424,-5.335,0.499,0.0551,0
0.689,0.595,168.112,0.213,-6.107,0.254,0.148,73
0.512,0.555,175.135,0.92,-13.151,0.687,0.0597,33
0.901,0.607,89.987,0.809,-3.406,0.0109,0.134,66
0.495,0.532,124.936,0.308,-6.662,0.659,0.0343,79
0.848,0.825,104.972,0.77,-3.275,0.309,0.241,31
0.884,0.695,100.088,0.803,-1.953,0.106,0.172,0
0.717,0.398,117.296,0.487,-5.253,0.07,0.0398,78
0.941,0.523,120.67,0.145,-4.444,0.0878,0.0377,59
0.875,0.284,75.009,0.595,-6.069,0.00752,0.0422,76
0.799,0.236,208.951,0.303,-5.167,0.0136,0.0939,69
0.382,0.733,98.027,0.517,-7.955,0.132,0.0459,69
0.158,0.744,140.19,0.112,-11.529,0.231,0.043,52
0.829,0.482,147.99,0.739,-5.576,0.00034,0.0437,66
0.441,0.72,96.01,0.309,-9.626,0.668,0.172,19
0.62,0.664,115.959,0.16,-11.875,0.0266,0.0417,13
0.555,0.641,170.93,0.153,-9.882,0.00732,0.507,5
0.751,0.669,103.976,0.833,-5.447,0.00483,0.0299,55
0.694,0.884,93.025,0.597,-3.241,0.156,0.0716,63
0.87,0.641,122.016,0.199,-7.175,0.000468,0.213,53
0.073,0.433,152.601,0.424,-29.13,0.994,0.0493,0
0.956,0.592,128.084,0.193,-2.068,0.105,0.044,61
0.525,0.611,113.946,0.299,-9.683,0.767,0.0354,44
0.153,0.731,78.072,0.324,-14.409,0.952,0.0562,64
0.818,0.851,119.006,0.808,-4.637,0.112,0.0789,0
0.72,0.682,116.988,0.649,-8.176,0.321,0.0382,75
0.633,0.541,133.888,0.613,-7.218,0.0884,0.0273,44
0.0303,0.465,119.913,0.0397,-22.357,0.954,0.0383,19
0.614,0.613,93.984,0.198,-7.235,0.0143,0.0439,65
0.773,0.554,115.331,0.431,-4.385,0.00181,0.0807,19
0.561,0.5,148.113,0.951,-8.109,0.55,0.0356,32
0.492,0.348,171.637,0.3,-4.844,0.171,0.0324,63
0.978,0.554,135.095,0.594,-3.554,0.111,0.131,77
0.794,0.557,91.366,0.432,-5.698,0.179,0.2,78
0.742,0.741,102.8,0.845,-7.557,0.497,0.0306,53
0.553,0.602,130.594,0.971,-9.336,0.108,0.0328,0
0.381,0.476,121.948,0.33,-10.238,0.727,0.0342,72
0.881,0.456,79.484,0.548,-9.689,0.825,0.939,21
0.724,0.489,117.292,0.15,-8.367,0.313,0.0352,76
0.47,0.723,97.107,0.783,-11.302,0.633,0.028,66
0.898,0.337,136.864,0.614,-8.282,0.000141,0.0369,31
0.795,0.542,92.234,0.431,-3.63,0.00506,0.0368,77
0.477,0.348,175.167,0.181,-9.567,0.785,0.188,58
0.955,0.288,108.423,0.0916,-4.424,4.65e-05,0.171,1
0.949,0.376,152.021,0.569,-4.767,0.0034,0.0839,37
0.857,0.83,137.982,0.607,-4.194,0.262,0.152,71
0.96,0.57,100.009,0.295,-7.181,0.00352,0.0416,6
0.985,0.456,143.006,0.183,-2.949,0.000235,0.207,68
0.689,0.78,115.042,0.642,-5.668,0.0368,0.141,93
0.486,0.513,148.372,0.562,-6.8,0.345,0.0784,0
0.928,0.641,117.981,0.839,-3.882,0.0345,0.0506,0
0.662,0.341,174.875,0.2,-5.023,0.105,0.0335,66
0.702,0.58,105.076,0.299,-5.565,0.0466,0.0337,76
0.405,0.757,124.014,0.0537,-13.709,0.528,0.117,65
0.71,0.438,145.928,0.53,-12.412,0.262,0.0919,73
0.509,0.7,87.999,0.633,-10.055,0.233,0.11,62
0.961,0.404,144.968,0.296,-6.053,6.73e-05,0.0652,21
0.381,0.476,121.948,0.33,-10.238,0.727,0.0342,72
0.621,0.828,128.986,0.436,-6.414,0.0164,0.0565,84
0.8,0.366,95.013,0.454,-4.658,0.0285,0.0818,46
0.723,0.924,126.998,0.643,-3.142,0.0177,0.0466,70
0.634,0.572,168.136,0.432,-10.599,0.00547,0.0617,64
0.606,0.655,110.061,0.765,-10.385,0.0603,0.0285,71
0.967,0.533,142.018,0.782,-2.543,0.00791,0.0995,72
0.405,0.721,133.895,0.757,-9.988,0.721,0.0403,22
0.767,0.835,89.972,0.786,-5.181,0.0716,0.0877,63
0.493,0.613,114.863,0.434,-5.437,0.421,0.0512,67
0.513,0.716,141.894,0.8,-10.159,0.085,0.223,71
0.608,0.552,112.367,0.637,-9.786,0.352,0.0345,78
0.336,0.671,75.051,0.518,-8.494,0.705,0.241,0
0.829,0.564,135.008,0.608,-4.504,0.0859,0.0397,49
0.431,0.785,127.085,0.236,-8.756,0.123,0.0364,79
0.661,0.748,90.003,0.743,-6.702,0.157,0.0334,68
0.302,0.587,112.46,0.19,-14.976,0.223,0.0293,68
0.719,0.515,75.024,0.445,-7.38,0.446,0.0545,60
0.727,0.503,121.985,0.521,-5.456,0.0159,0.167,76
0.921,0.404,110.589,0.849,-5.758,0.00809,0.0415,43
0.224,0.714,135.269,0.339,-15.596,0.189,0.0319,47
0.233,0.616,93.995,0.407,-12.894,0.791,0.0386,0
0.645,0.714,85.046,0.434,-5.493,0.229,0.0514,84
0.252,0.314,165.248,0.418,-18.399,0.587,0.0487,29
0.622,0.587,107.943,0.231,-5.535,0.0927,0.0303,71
0.529,0.734,128.022,0.58,-10.198,0.392,0.0346,61
0.285,0.413,115.896,0.683,-10.857,0.596,0.0404,20
0.809,0.519,111.986,0.284,-6.074,0.182,0.0646,60
0.933,0.45,154.18,0.525,-3.963,0.0115,0.128,38
0.713,0.6,72.999,0.471,-5.079,0.0642,0.0592,77
0.854,0.687,214.016,0.721,-5.368,0.0619,0.308,60
0.72,0.622,133.922,0.948,-6.578,0.0525,0.0255,0
0.329,0.471,126.107,0.144,-11.958,0.78,0.0312,61
0.993,0.521,116.977,0.404,-3.351,0.000176,0.151,29
0.971,0.485,92.499,0.531,-1.943,0.112,0.0613,20
0.804,0.724,124.987,0.306,-4.614,0.124,0.0448,80
0.581,0.506,149.78,0.216,-7.078,0.0508,0.0384,54
0.956,0.366,104.016,0.159,-3.725,0.000293,0.108,66
0.81,0.624,127.989,0.271,-8.307,0.00269,0.039,0
0.978,0.554,135.095,0.594,-3.554,0.111,0.131,77
0.948,0.553,134.996,0.0389,-9.628,0.00881,0.037,61
0.547,0.629,108.375,0.197,-13.123,0.72,0.055,90
0.579,0.544,109.769,0.294,-8.52,0.193,0.0712,70
0.492,0.35,75.039,0.232,-11.239,0.14,0.0379,50
0.367,0.769,103.621,0.535,-11.226,0.684,0.0312,76
0.703,0.589,119.918,0.498,-6.623,0.0126,0.0541,50
0.316,0.447,78.095,0.356,-10.902,0.718,0.0303,20
0.0659,0.405,120.961,0.219,-20.696,0.971,0.0599,34
0.842,0.638,169.901,0.145,-5.305,0.174,0.0524,74
0.451,0.384,77.999,0.24,-10.031,0.342,0.0291,45
0.953,0.673,135.033,0.701,-6.451,0.00346,0.0651,30
0.697,0.817,147.965,0.334,-5.897,0.074,0.211,63
0.609,0.639,108.493,0.378,-7.727,0.0715,0.0316,0
0.533,0.483,156.817,0.852,-12.519,0.403,0.0424,12
0.692,0.664,154.924,0.233,-4.128,0.237,0.127,73
0.815,0.466,112.448,0.866,-8.479,0.159,0.0355,25
0.889,0.381,82.415,0.408,-11.184,0.985,0.951,25
0.0501,0.727,109.988,0.218,-22.997,0.676,0.0543,51
0.691,0.707,102.973,0.668,-12.623,0.392,0.134,21
